Trace
Swept SA
A.12.09,N9030A
5332020000,-45.3672917312207
5332080000,-44.7527811568862
5332140000,-45.0852362772721
5332200000,-45.9620662208915
5332260000,-45.7413125811789
5332320000,-46.153221687794
5332380000,-45.9447267890887
5332440000,-46.4894756701086
5332500000,-45.5048437193533
5332560000,-44.9496939670308
5332620000,-45.2515536804542
5332680000,-45.7098813771186
5332740000,-45.6308014486758
5332800000,-45.6969890710429
5332860000,-45.6455648035178
5332920000,-46.1948776402725
5332980000,-46.5801599970856
5333040000,-46.1081021667229
5333100000,-46.6325521013026
5333160000,-47.0045835528183
5333220000,-45.2313059305918
5333280000,-45.2783411074762
5333340000,-45.2360961969764
5333400000,-45.71466404516
5333460000,-47.3192354715649
5333520000,-47.3264076920803
5333580000,-46.5849662328911
5333640000,-46.6467295374606
5333700000,-46.5485192116306
5333760000,-46.0497537884497
5333820000,-45.7543893941169
5333880000,-45.9061897706773
5333940000,-46.1134190589146
5334000000,-45.7258201324225
5334060000,-45.9684660111361
5334120000,-47.0477342167739
5334180000,-46.5227095120467
5334240000,-46.8850398016142
5334300000,-47.0196279650815
5334360000,-45.8193068470103
5334420000,-46.0787313262752
5334480000,-45.9784705275788
5334540000,-46.7324705320763
5334600000,-46.8295989815662
5334660000,-46.1274251801721
5334720000,-46.8071451514795
5334780000,-46.3119662184734
5334840000,-46.9386017255746
5334900000,-46.6158535968335
5334960000,-47.2355219058082
5335020000,-46.3498638550203
5335080000,-46.7023092485117
5335140000,-46.6557943568816
5335200000,-46.6901224814869
5335260000,-47.2733820356953
5335320000,-46.9609965117625
5335380000,-47.5014827610172
5335440000,-48.0173780346063
5335500000,-47.0636281160528
5335560000,-46.4542326998365
5335620000,-46.0170182094711
5335680000,-46.0087714619808
5335740000,-47.0429660113849
5335800000,-46.0562321422075
5335860000,-46.5176171747585
5335920000,-46.4504946633536
5335980000,-46.6799704797858
5336040000,-47.5467737064614
5336100000,-46.4136225111206
5336160000,-47.0756713343019
5336220000,-46.643715714961
5336280000,-46.9472404598688
5336340000,-47.6945051715274
5336400000,-47.4692798434305
5336460000,-47.3764606771968
5336520000,-47.2586757176766
5336580000,-47.2469641448224
5336640000,-47.6585539543415
5336700000,-47.227605198021
5336760000,-46.2723012890328
5336820000,-46.4890961762503
5336880000,-47.4405336000938
5336940000,-47.717247861072
5337000000,-47.6785126726998
5337060000,-47.8864368762267
5337120000,-48.078214524602
5337180000,-48.1746709074706
5337240000,-47.7849226919697
5337300000,-46.5319915440285
5337360000,-47.7216145417967
5337420000,-47.2864913460923
5337480000,-47.8014279278207
5337540000,-47.4144871697926
5337600000,-48.0117439901439
5337660000,-47.7726724581754
5337720000,-48.0691638606707
5337780000,-47.418189811618
5337840000,-47.0550903940142
5337900000,-46.9436405872209
5337960000,-47.1138845958171
5338020000,-47.5987696236013
