Trace
Swept SA
A.12.09,N9030A
5331960000,-41.5417734106382
5332020000,-40.2934383268322
5332080000,-41.2579032271895
5332140000,-40.8794396009284
5332200000,-41.0279218898919
5332260000,-41.6330361276475
5332320000,-41.5109056416647
5332380000,-41.6044643170217
5332440000,-41.6112121604912
5332500000,-41.3922811193907
5332560000,-41.5618987258379
5332620000,-41.5008242410391
5332680000,-41.0529424725689
5332740000,-41.1574537691107
5332800000,-41.9886762925375
5332860000,-41.7358897329867
5332920000,-40.7004078333482
5332980000,-42.0201005809655
5333040000,-42.8786338394415
5333100000,-42.7665334857968
5333160000,-42.2775637407868
5333220000,-41.7911789055748
5333280000,-42.2801778438493
5333340000,-42.216777505965
5333400000,-42.1395239907941
5333460000,-41.9626858738177
5333520000,-42.5068330386184
5333580000,-42.6457628907636
5333640000,-42.2584302117317
5333700000,-42.7045861107857
5333760000,-42.5289651122095
5333820000,-41.8749213687194
5333880000,-41.6688935196921
5333940000,-41.8823196493097
5334000000,-42.678327941589
5334060000,-43.7135949403341
5334120000,-43.1833979549351
5334180000,-42.858379816137
5334240000,-43.1733069186423
5334300000,-43.705643467743
5334360000,-42.407495278311
5334420000,-43.5147159991797
5334480000,-43.0086199408467
5334540000,-42.1476708718784
5334600000,-42.8460467921542
5334660000,-42.1243995984042
5334720000,-42.5753502150931
5334780000,-43.204358239695
5334840000,-43.0716480793901
5334900000,-44.1490207778112
5334960000,-42.8455722361856
5335020000,-42.2293295538208
5335080000,-43.3055961091251
5335140000,-43.4235494312107
5335200000,-43.0183225949888
5335260000,-43.3615955311875
5335320000,-43.0491588768576
5335380000,-43.7350009679911
5335440000,-43.7022306080691
5335500000,-43.1807855221943
5335560000,-43.8295395658032
5335620000,-43.0429965172958
5335680000,-43.3375216356833
5335740000,-43.3696386331766
5335800000,-42.6619855741561
5335860000,-43.8133138336958
5335920000,-44.5598601999252
5335980000,-43.6234775492214
5336040000,-43.864599238111
5336100000,-43.8649552139686
5336160000,-43.5410704825001
5336220000,-43.3980818578414
5336280000,-43.914299166816
5336340000,-43.7781481257671
5336400000,-43.7507429183044
5336460000,-44.7934142382588
5336520000,-44.3272692198421
5336580000,-44.9185900163094
5336640000,-44.6133808312625
5336700000,-45.7798334368072
5336760000,-44.1619348570046
5336820000,-45.0637556952474
5336880000,-44.6857231666968
5336940000,-44.2366523488595
5337000000,-44.6478889571372
5337060000,-44.6112301308183
5337120000,-44.9099512954602
5337180000,-45.1789832377205
5337240000,-45.5027545099631
5337300000,-45.5698264472729
5337360000,-45.9847212471756
5337420000,-46.0439506956253
5337480000,-46.0406424186642
5337540000,-45.730597489483
5337600000,-46.3970134119458
5337660000,-46.2467036500945
5337720000,-45.150013420483
5337780000,-44.7809298873551
5337840000,-45.847383107786
5337900000,-45.0802557893785
5337960000,-44.9846757660033
5338020000,-46.1623170620538
