Trace
Swept SA
A.12.09,N9030A
5338200000,-87.4700931793657
5338260000,-87.7060485310395
5338320000,-87.6232986646182
5338380000,-87.0372936727668
5338440000,-87.5638429209811
5338500000,-87.9042180521705
5338560000,-87.3183526982562
5338620000,-87.544687730998
5338680000,-87.577918195414
5338740000,-87.8377810317981
5338800000,-87.9736012838168
5338860000,-88.5666622862975
5338920000,-88.7454469267627
5338980000,-87.7425491989157
5339040000,-87.5241961968073
5339100000,-87.5027694328831
5339160000,-88.4597415982647
5339220000,-88.9781110031091
5339280000,-88.1709636150283
5339340000,-87.6397334413589
5339400000,-88.400742135386
5339460000,-87.9545294173357
5339520000,-87.7411445860432
5339580000,-87.5413340321131
5339640000,-87.4079617387982
5339700000,-87.2755301642178
5339760000,-87.8452789805623
5339820000,-88.6117482528678
5339880000,-87.8591258045553
5339940000,-87.6291608055695
5340000000,-88.4754956285503
