Trace
Swept SA
A.12.09,N9030A
5338320000,-87.3551006858604
5338380000,-88.5708586955765
5338440000,-87.9074060941715
5338500000,-88.375660178315
5338560000,-88.1378460573892
5338620000,-87.2433588143139
5338680000,-88.0626406243165
5338740000,-87.161663891847
5338800000,-88.7153898056175
5338860000,-87.5606174477247
5338920000,-87.6503130842986
5338980000,-88.4793401524401
5339040000,-88.2396592927757
5339100000,-87.6831032069293
5339160000,-87.3442867612651
5339220000,-88.7467553916592
5339280000,-87.5699202396993
5339340000,-87.4816142532532
5339400000,-87.5181151851442
5339460000,-87.8655751043018
5339520000,-87.386084461023
5339580000,-87.5965669132176
5339640000,-87.5414212621581
5339700000,-87.4864225984009
5339760000,-87.3528592215931
5339820000,-87.831600849752
5339880000,-88.2680762791499
5339940000,-87.7834998752134
5340000000,-88.1278436635634
